female,male,site,block,height,volume,rust,stemform
185,0,101,14,17,0.2591025829,0,4
185,0,101,19,23.5,0.9670433998,0,4
185,0,101,4,24,0.9450082779,0,4
185,0,101,15,25,1.259522438,0,2
185,0,101,6,22.5,0.7755222321,0,4
185,0,101,16,23.5,0.8859238625,0,4
185,0,101,8,25,1.259522438,0,3
185,0,101,1,23.5,0.8467469215,0,2
185,0,101,9,26.5,1.086192131,0,4
185,0,101,12,26.5,1.333070755,0,3
185,0,101,2,20,0.5707135201,0,5
506,0,101,2,27.5,1.3821029663,0,3
506,0,101,4,24,0.9869017601,0,4
506,0,101,20,19,0.7227339745,0,6
506,0,101,7,27,1.5212182999,0,4
506,0,101,17,30,1.9453887939,0,4
506,0,101,12,24,0.9040560722,0,3
506,0,101,18,28,1.9453496933,0,4
506,0,101,14,19,0.2856192589,0,5
506,0,101,8,23,1.1614570618,0,6
506,0,101,5,20,0.386743784,0,3
506,0,101,9,25.5,1.0464754105,0,4
506,0,101,19,23,0.5551800728,0,3
506,0,101,16,23.5,0.8467469215,0,2
506,0,101,10,23.5,1.0956354141,0,4
506,0,101,11,26,1.4125814438,0,2
506,0,101,15,22.5,0.9674844742,0,5
506,0,101,6,27,1.5778799057,0,5
506,0,101,1,25,1.1168375015,0,3
506,0,101,13,16,0.2624759674,0,5
506,0,101,3,27,1.2537946701,0,6
510,0,101,1,25,1.1634187698,0,3
510,0,101,20,25,1.309044838,0,3
510,0,101,17,29.5,1.5386047363,0,2
510,0,101,19,22.5,1.3686189651,0,4
510,0,101,6,19.5,0.5572886467,0,5
510,0,101,14,21.5,0.7083969116,0,4
510,0,101,7,24,1.2104892731,0,4
510,0,101,18,27,1.5778799057,0,4
510,0,101,5,19,0.8222308159,0,3
510,0,101,13,24.5,1.2350053787,0,3
510,0,101,9,18,0.4661765099,0,6
510,0,101,2,25,1.309044838,0,6
510,0,101,10,26.5,1.2816162109,0,3
510,0,101,3,28,1.7558879852,0,3
510,0,101,11,25,1.2109794617,0,5
510,0,101,8,25.5,1.4385786057,0,4
510,0,101,12,25,1.309044838,0,4
510,0,101,15,27,1.8151187897,0,5
510,0,101,16,26.5,1.039935112,0,3
510,0,101,4,22,1.0697078705,0,2
518,0,101,13,23.5,0.7711586952,0,4
518,0,101,5,19,0.6910591125,0,5
518,0,101,12,21.5,0.7083969116,0,4
518,0,101,2,17,0.4191446304,0,6
518,0,101,4,24.5,1.2350053787,0,1
518,0,101,19,25,1.4634971619,0,2
518,0,101,8,25,0.8986430168,0,3
518,0,101,15,20,1.0539779663,0,5
518,0,101,3,25.5,1.3860654831,0,4
518,0,101,6,22,0.9074687958,0,6
518,0,101,16,27.5,1.5487651825,0,6
518,0,101,1,29,1.4556522369,0,4
518,0,101,7,27.5,1.4365787506,0,5
518,0,101,18,24,1.118229866,0,4
518,0,101,17,21,0.538254261,0,4
518,0,101,11,23.5,1.0518493652,0,6
518,0,101,10,21,0.6284542084,0,4
518,0,101,14,26,1.6328754425,0,3
518,0,101,20,27,1.4656152725,0,3
518,0,101,9,24.5,0.8414611816,0,4
233,0,101,19,25.5,1.0019645691,0,2
233,0,101,7,24.5,1.4872779846,0,4
233,0,101,14,26,1.3600578308,0,3
233,0,101,10,27,1.5212182999,0,4
233,0,101,18,23,1.0730419159,0,5
233,0,101,1,25,1.0712375641,0,4
233,0,101,2,26,1.0209493637,0,3
233,0,101,16,26.5,1.6059370041,0,1
233,0,101,15,26.5,1.7223596573,0,4
233,0,101,13,27,1.2537946701,0,3
233,0,101,4,22,0.9074687958,0,3
233,0,101,5,24,0.9040560722,0,3
233,0,101,12,18.5,0.5304384232,0,6
233,0,101,20,23.5,1.0518493652,0,3
233,0,101,9,24.5,1.1874341965,0,2
233,0,101,6,24.5,1.4872779846,0,2
233,0,101,11,28,1.5186491013,0,3
233,0,101,17,28,1.7558879852,0,4
233,0,101,8,28.5,1.3215780258,0,3
238,0,101,5,25.5,1.6586370468,0,4
238,0,101,16,26,1.8088035583,0,2
238,0,101,19,25.5,1.5466070175,0,3
238,0,101,2,27,1.6356010437,0,3
238,0,101,3,21,1.1049909592,0,4
238,0,101,20,22,1.1124248505,0,4
238,0,101,15,26.5,1.6636285782,0,2
238,0,101,10,26.5,2.0316066742,0,5
238,0,101,6,21.5,1.2633266449,0,4
238,0,101,1,25.5,1.2840385437,0,2
238,0,101,11,27,1.4656152725,0,1
238,0,101,7,25.5,1.0919876099,0,4
238,0,101,12,26,1.1127386093,0,2
238,0,101,13,30,2.013053894,0,3
238,0,101,14,28,1.4620847702,0,3
238,0,101,4,27.5,1.7860822678,0,1
238,0,101,9,23.5,1.1403436661,0,3
238,0,101,18,29.5,2.2577838898,0,4
238,0,101,8,23.5,1.1859731674,0,3
238,0,101,17,27,1.6356010437,0,3
531,0,101,3,28.5,1.3215780258,0,2
531,0,101,6,17.5,0.2657315731,1,4
531,0,101,20,26,1.4125814438,0,3
531,0,101,14,25.5,1.3860654831,0,3
531,0,101,1,24.5,1.4872779846,0,5
531,0,101,12,26,1.4125814438,0,3
531,0,101,4,27,1.6356010437,0,4
531,0,101,19,26,1.4661254883,0,4
531,0,101,11,29,1.4556522369,0,3
531,0,101,10,16.5,0.2524733543,1,5
531,0,101,15,28.5,1.8498048782,0,2
531,0,101,2,28,1.6350717545,0,1
531,0,101,17,16.5,0.2874236107,0,6
531,0,101,9,24.5,1.0067596436,0,3
531,0,101,18,27.5,2.1744194031,1,3
531,0,101,7,26.5,1.4390983582,0,3
531,0,101,5,24.5,1.1874341965,0,3
531,0,101,13,25,1.3595485687,0,4
534,0,101,2,25.5,1.1860122681,0,4
534,0,101,20,24,1.30651474,0,2
534,0,101,11,22.5,0.8496594429,0,4
534,0,101,7,25.5,1.9562149048,0,3
534,0,101,3,24.5,1.2835378647,0,3
534,0,101,4,24.5,0.9639935493,0,3
534,0,101,18,23,1.0730419159,0,5
534,0,101,1,26,1.2580709457,0,4
534,0,101,10,23.5,1.1403436661,0,6
534,0,101,9,27,1.3575868607,0,2
534,0,101,5,24.5,1.0951747894,0,3
534,0,101,19,24,1.0735120773,0,3
534,0,101,17,20,0.410671711,1,4
534,0,101,16,26,1.6904983521,0,3
534,0,101,12,25,1.0266180038,0,4
534,0,101,6,22,0.5622801781,0,3
534,0,101,15,16.5,0.2696249485,0,5
534,0,101,14,23.5,1.0518493652,0,2
534,0,101,13,23,0.8294482231,1,5
270,0,101,20,22,0.8315272331,0,3
270,0,101,14,26,1.4125814438,0,3
270,0,101,12,23.5,1.3283929825,0,6
270,0,101,17,26,1.0209493637,0,2
270,0,101,10,23,1.3982839584,0,3
270,0,101,5,22,0.6900000572,0,3
270,0,101,3,19.5,0.615421772,0,5
270,0,101,4,24,0.9450082779,0,5
270,0,101,8,26.5,1.4936714172,0,3
270,0,101,9,18.5,0.2789900303,0,6
270,0,101,16,23.5,1.0089855194,0,3
270,0,101,13,25,1.1634187698,0,4
270,0,101,18,25.5,0.9159417152,0,5
270,0,101,1,22.5,0.5742931366,0,5
270,0,101,11,24.5,1.4872779846,0,2
270,0,101,7,24,1.0297365189,0,4
270,0,101,6,23,0.8677916527,0,3
270,0,101,19,14.5,0.256670475,0,5
271,0,101,20,28,1.5186491013,0,4
271,0,101,15,24.5,1.0951747894,0,3
271,0,101,3,28,1.3522520065,0,5
271,0,101,12,23.5,0.9260230064,0,4
271,0,101,10,27,1.9400930405,0,2
271,0,101,18,22.5,0.9273271561,0,3
271,0,101,11,24.5,0.9639935493,0,3
271,0,101,19,24,1.0297365189,0,2
271,0,101,7,28.5,1.9140863419,0,1
271,0,101,13,26,1.4661254883,0,4
271,0,101,5,20,0.7256565094,0,3
271,0,101,2,24,0.9450082779,0,3
271,0,101,4,23.5,1.2799978256,0,3
271,0,101,6,24,0.8249764442,0,1
271,0,101,8,23.5,1.0518493652,0,4
271,0,101,14,22.5,0.8121495247,0,3
271,0,101,9,25.5,1.3345518112,0,4
271,0,101,1,25,0.8986430168,0,3
271,0,101,17,25.5,1.1860122681,0,2
271,0,101,16,27,1.4110717773,0,4
272,0,101,2,21.5,0.8500814438,0,6
272,0,101,14,23.5,1.1403436661,0,3
272,0,101,12,29.5,1.7839250565,0,5
272,0,101,4,27.5,1.4921321869,0,3
272,0,101,20,23.5,1.0518493652,0,4
272,0,101,5,26.5,2.0965747833,0,5
272,0,101,9,29.5,1.6589508057,0,5
272,0,101,3,25.5,0.9159417152,0,3
272,0,101,16,23,0.8294482231,0,6
272,0,101,13,21,0.8310956955,0,5
272,0,101,6,16,0.4633131027,0,5
272,0,101,17,28,1.6350717545,0,2
272,0,101,7,25,1.2109794617,0,3
272,0,101,11,25,1.1168375015,0,3
272,0,101,10,24,0.7134180069,0,1
272,0,101,19,25,1.6267757416,0,3
272,0,101,18,27,1.5212182999,0,3
272,0,101,15,26,1.4125814438,0,1
272,0,101,8,28.5,1.8498048782,0,4
274,0,101,8,21,0.867752552,0,5
274,0,101,20,25.5,1.4920930862,0,3
274,0,101,6,22.5,0.9674844742,0,5
274,0,101,3,22.5,0.9674844742,0,3
274,0,101,9,21,0.6284542084,0,4
274,0,101,4,24.5,1.0504865646,0,2
274,0,101,2,24.5,1.0951747894,0,5
274,0,101,18,12.5,0.1749235392,0,6
274,0,101,15,21.5,0.6750841141,0,3
274,0,101,5,19.5,0.708357811,0,4
274,0,101,14,21.5,0.6109890938,0,5
274,0,101,11,24,0.9040560722,0,2
274,0,101,17,23,0.6850967407,0,3
274,0,101,10,22.5,0.9674844742,0,6
274,0,101,1,27,1.8151187897,0,4
274,0,101,16,22.5,0.739777565,0,4
274,0,101,13,23.5,0.5983190536,0,4
274,0,101,12,23,0.8294482231,0,4
274,0,101,19,18.5,0.6436448097,0,5
279,0,101,1,25.5,0.9584527016,0,3
279,0,101,12,23.5,1.1859731674,0,5
279,0,101,14,16,0.4181246758,0,5
279,0,101,8,21.5,0.6426148415,1,5
279,0,101,2,27,1.2537946701,0,5
279,0,101,11,24,1.0297365189,0,2
279,0,101,18,23.5,1.1403436661,0,2
279,0,101,5,24,0.7868490219,0,2
279,0,101,15,23,0.9882354736,0,3
279,0,101,7,23,0.6512641907,1,6
279,0,101,10,21.5,1.4522390366,0,3
279,0,101,13,26.5,1.333070755,0,3
279,0,101,3,26,0.7700600624,0,2
279,0,101,19,17,0.3968052864,0,5
279,0,101,6,25,1.5169429779,0,6
279,0,101,17,21,0.982665062,0,4
279,0,101,4,25.5,1.3860654831,0,4
279,0,101,9,19.5,0.5572886467,0,5
559,0,101,8,25,1.259522438,0,3
559,0,101,15,20.5,0.6142935753,0,3
559,0,101,4,25.5,1.6586370468,0,2
559,0,101,9,26,1.2580709457,0,2
559,0,101,6,24,1.118229866,0,2
559,0,101,5,26,1.8694858551,0,4
559,0,101,20,25,1.259522438,0,5
559,0,101,14,24,1.3559398651,0,3
559,0,101,17,25,1.309044838,0,3
559,0,101,2,23,0.8294482231,0,2
559,0,101,16,26,1.5206890106,0,4
559,0,101,3,25.5,1.1860122681,0,2
559,0,101,11,26.5,1.9047899246,0,1
559,0,101,7,24.5,1.1408243179,0,2
559,0,101,13,24,1.1638889313,0,4
559,0,101,12,26.5,1.549284935,0,3
559,0,101,19,25,1.5169429779,0,4
559,0,101,10,25.5,1.2345256805,0,1
559,0,101,1,26,1.0663337708,0,1
559,0,101,18,24,0.9450082779,0,3
560,0,101,13,19,0.5718121529,0,5
560,0,101,12,25.5,0.7944097519,0,3
560,0,101,3,28,1.6350717545,0,4
560,0,101,18,22.5,1.050447464,0,5
560,0,101,10,17.5,0.6106753349,0,6
560,0,101,14,23.5,1.0089855194,0,2
560,0,101,15,18.5,0.7361688614,0,5
560,0,101,7,21.5,0.6426148415,0,4
560,0,101,5,26,1.2580709457,0,4
560,0,101,1,24,1.2104892731,0,3
560,0,101,2,26,1.2580709457,0,3
560,0,101,4,18.5,0.4052586555,0,4
560,0,101,20,15,0.1634498835,0,6
560,0,101,16,21,0.6601686478,0,5
560,0,101,8,24.5,1.0067596436,0,3
560,0,101,19,22,1.1560049057,0,4
560,0,101,9,23.5,0.7711586952,0,4
560,0,101,11,20.5,0.3955698013,0,4
561,0,101,7,20,0.975525856,0,5
561,0,101,18,17.5,0.3028001785,0,6
561,0,101,15,28,1.2468128204,0,4
561,0,101,1,23,0.6512641907,0,3
561,0,101,19,13,0.083683908,0,5
561,0,101,12,26,1.5206890106,0,5
561,0,101,10,22.5,0.739777565,0,3
561,0,101,5,26,1.6328754425,0,4
561,0,101,6,25.5,1.3345518112,0,4
561,0,101,3,24,1.30651474,0,3
561,0,101,2,26.5,1.333070755,0,4
561,0,101,20,22,0.9868621826,0,4
561,0,101,17,22,0.7948513031,0,3
561,0,101,9,26.5,1.6636285782,0,3
561,0,101,11,24,0.8249764442,0,4
561,0,101,13,29,2.0136222839,0,3
561,0,101,16,21.5,0.8500814438,0,4
561,0,101,14,25,1.259522438,0,5
561,0,101,4,25,1.309044838,0,3
561,0,101,8,21.5,0.6750841141,0,5
562,0,101,7,27,1.4656152725,0,2
562,0,101,2,26,1.5762720108,0,4
562,0,101,16,26,1.3085546494,0,4
562,0,101,4,24,0.7134180069,0,4
562,0,101,15,20.5,0.5547881126,0,3
562,0,101,8,25.5,0.9584527016,0,4
562,0,101,6,28.5,1.9140863419,0,3
562,0,101,13,27.5,1.5487651825,0,1
562,0,101,11,24.5,0.7645783424,0,5
562,0,101,12,26.5,1.3855648041,0,2
562,0,101,19,27.5,1.4921321869,0,5
562,0,101,9,27,1.3051614761,0,1
562,0,101,1,26,1.1601629257,0,2
562,0,101,5,20,0.410671711,0,4
562,0,101,18,24,0.9450082779,0,4
562,0,101,10,22.5,1.0932531357,0,3
562,0,101,14,20,0.6613259315,0,5
562,0,101,20,20.5,0.7429552078,0,5
564,0,101,12,27,1.3575868607,0,4
564,0,101,13,26,1.1127386093,1,5
564,0,101,15,21.5,0.925983429,0,4
564,0,101,11,23.5,0.9670433998,0,4
564,0,101,9,28.5,1.7245950699,0,4
564,0,101,18,25,1.259522438,0,3
564,0,101,4,22.5,0.7755222321,0,4
564,0,101,8,23,0.8677916527,0,3
564,0,101,7,24.5,1.2835378647,0,5
564,0,101,6,25,1.6267757416,0,2
564,0,101,10,25.5,1.4385786057,0,5
564,0,101,3,29,1.5130987167,0,1
564,0,101,5,25.5,1.2840385437,0,4
564,0,101,20,20,1.1775398254,0,6
564,0,101,1,15.5,0.449887991,0,2
564,0,101,14,26,1.8088035583,0,4
564,0,101,17,21,0.6927065849,0,3
564,0,101,19,25.5,1.2840385437,0,2
564,0,101,2,23,0.9070372581,0,5
564,0,101,16,26,1.6328754425,1,3
292,0,101,19,24.5,1.7635765076,0,3
292,0,101,20,19.5,0.645635128,0,5
292,0,101,12,22.5,1.0932531357,0,5
292,0,101,10,22.5,1.1369409561,0,4
292,0,101,5,22.5,1.2733001709,0,3
292,0,101,1,22,0.9467339516,0,2
292,0,101,9,25,1.1168375015,0,2
292,0,101,15,24,0.9869017601,0,4
292,0,101,3,19,0.7883200645,0,6
292,0,101,6,21,0.9435372353,0,3
292,0,101,8,22.5,0.8496594429,0,3
292,0,101,18,19,0.5718121529,0,5
292,0,101,4,25.5,1.3860654831,0,3
292,0,101,2,21,0.7952628136,0,4
292,0,101,14,22,0.9868621826,0,3
292,0,101,7,26.5,1.6636285782,0,4
292,0,101,13,25.5,1.5466070175,0,4
292,0,101,17,27,2.0041675568,0,4
292,0,101,11,22,0.7240872383,0,5
568,0,101,12,26.5,1.7821302414,0,4
568,0,101,18,20.5,0.6142935753,0,4
568,0,101,16,22,0.7948513031,0,4
568,0,101,14,26,1.5762720108,0,4
568,0,101,20,23,0.9471850395,0,4
568,0,101,4,19,0.4902024269,0,4
568,0,101,17,25,1.259522438,0,3
568,0,101,6,20.5,0.4454259872,0,3
568,0,101,8,27.5,2.0406589508,0,2
568,0,101,2,26,1.5206890106,0,1
568,0,101,9,23,1.1614570618,0,5
568,0,101,3,25,1.4634971619,0,2
568,0,101,7,26.5,1.1818246841,0,4
568,0,101,1,29,1.57168293,0,2
568,0,101,19,22.5,1.050447464,0,3
568,0,101,15,18.5,0.3602664471,0,6
568,0,101,11,23.5,0.9260230064,0,4
568,0,101,10,24,1.0297365189,0,1
568,0,101,13,25.5,2.1467647552,0,6
568,0,101,5,15.5,0.2392148972,0,6
569,0,101,19,24.5,1.5949144363,0,4
569,0,101,7,23,1.0730419159,0,4
569,0,101,13,22,0.8315272331,0,5
569,0,101,6,18.5,0.5576515198,0,6
569,0,101,16,29,1.8816661835,0,3
569,0,101,17,25.5,1.9562149048,0,3
569,0,101,8,25.5,1.0464754105,0,3
569,0,101,14,25,0.9829788208,0,2
569,0,101,11,26,1.0663337708,0,2
569,0,101,3,30,2.2954807281,0,4
569,0,101,20,22,0.7590374947,0,4
569,0,101,18,27.5,1.7251348495,0,2
569,0,101,9,28,1.9453496933,0,4
569,0,101,5,17,0.4901633263,0,4
569,0,101,2,26.5,1.4936714172,0,3
569,0,101,12,15,0.3540883064,0,6
569,0,101,1,25,1.3595485687,0,4
569,0,101,4,26,1.4661254883,0,5
569,0,101,15,25,1.5169429779,0,4
569,0,101,10,21,0.9052329063,1,3
570,0,101,16,26.5,1.9676790237,0,3
570,0,101,8,24.5,1.0951747894,0,2
570,0,101,12,27.5,1.4921321869,0,4
570,0,101,18,27.5,1.4365787506,0,1
570,0,101,4,26.5,1.549284935,0,3
570,0,101,5,24,1.3559398651,0,4
570,0,101,9,27.5,1.665266037,0,5
570,0,101,20,27.5,1.9753961563,0,4
570,0,101,13,25.5,0.9584527016,0,3
570,0,101,10,25.5,1.1385002136,0,3
570,0,101,6,26,1.4125814438,0,5
570,0,101,1,26.5,1.333070755,0,3
570,0,101,15,27.5,2.0406589508,0,2
570,0,101,7,26,1.3600578308,0,5
570,0,101,14,25.5,1.1860122681,0,4
570,0,101,17,29,2.1501274109,0,2
570,0,101,2,22,0.6567754745,0,5
570,0,101,3,26.5,1.1334886551,1,4
570,0,101,11,27,1.4110717773,0,3
570,0,101,19,20,0.7256565094,0,4
575,0,101,7,24.5,1.2350053787,0,4
575,0,101,20,28.5,2.0460033417,0,4
575,0,101,5,26,1.6904983521,0,2
575,0,101,3,31.5,2.040971756,0,3
575,0,101,15,23.5,1.0089855194,0,3
575,0,101,19,23,0.7920069695,0,3
575,0,101,13,28,1.5186491013,0,3
575,0,101,12,22.5,0.9674844742,0,4
575,0,101,2,26,1.6328754425,0,2
575,0,101,9,23.5,0.734746933,0,3
575,0,101,11,25.5,1.2345256805,0,4
575,0,101,16,23.5,0.9260230064,0,5
575,0,101,1,24,0.7868490219,0,2
575,0,101,4,27.5,1.6064758301,0,2
575,0,101,18,21,0.7260684967,0,3
575,0,101,6,25,1.5169429779,0,1
575,0,101,17,28,2.3539276123,0,5
575,0,101,10,26,1.3600578308,0,2
575,0,101,8,27.5,1.7860822678,0,2
575,0,101,14,21.5,0.6109890938,0,5
577,0,101,19,26,0.9765849113,0,5
577,0,101,18,23,1.349114418,0,5
577,0,101,9,28,1.817943573,0,4
577,0,101,3,29.5,1.9800643921,0,5
577,0,101,11,25.5,1.0019645691,0,3
577,0,101,2,20.5,0.5262413025,0,5
577,0,101,17,25,1.3595485687,0,4
577,0,101,14,26,1.4661254883,0,4
577,0,101,4,27,1.4656152725,0,3
577,0,101,5,18.5,0.4288432598,0,4
577,0,101,1,26.5,1.086192131,0,3
578,0,101,6,25,1.309044838,0,3
578,0,101,20,19.5,0.5572886467,0,3
578,0,101,18,26,1.0209493637,0,2
578,0,101,10,22,0.8315272331,0,4
578,0,101,8,28,1.7558879852,0,2
578,0,101,9,27.5,1.665266037,0,4
578,0,101,15,21,0.4822394848,0,3
578,0,101,4,28,1.8810968399,0,3
578,0,101,14,25,1.259522438,1,4
578,0,101,11,25,1.4634971619,0,1
578,0,101,13,22,0.8315272331,0,3
578,0,101,12,28,1.7558879852,0,3
578,0,101,1,24,1.1638889313,0,4
578,0,101,17,26,1.5206890106,0,1
578,0,101,19,25.5,1.4920930862,0,3
578,0,101,5,15.5,0.1945267916,0,6
578,0,101,3,24,1.1638889313,0,4
580,0,101,14,24.5,1.1408243179,0,3
580,0,101,16,24,0.9040560722,0,3
580,0,101,19,21,0.9052329063,0,4
580,0,101,15,15.5,0.2720470428,0,4
580,0,101,6,26.5,1.7821302414,0,4
580,0,101,12,20,0.7256565094,0,5
580,0,101,3,23,1.1167984009,0,4
580,0,101,4,27,1.5778799057,0,5
580,0,101,10,20.5,0.7429552078,0,5
580,0,101,2,25.5,1.2345256805,0,2
580,0,101,20,14,0.1226745248,0,5
580,0,101,18,23.5,1.3283929825,0,5
580,0,101,5,20,0.6303372383,0,2
580,0,101,9,25,1.1168375015,0,4
303,0,101,9,21.5,0.7083969116,0,5
303,0,101,5,27,2.0693035126,0,4
303,0,101,11,28,1.5186491013,0,4
303,0,101,8,25,1.309044838,0,5
303,0,101,10,21.5,0.9651999474,0,6
303,0,101,19,19,0.4644896984,0,4
303,0,101,6,26.5,1.7223596573,0,5
303,0,101,7,26.5,1.549284935,0,2
303,0,101,15,29,2.2200870514,0,4
303,0,101,3,24.5,1.0951747894,0,6
303,0,101,1,23.5,1.2325248718,0,4
303,0,101,20,24.5,0.8025393486,0,5
303,0,101,17,22,0.8315272331,0,3
303,0,101,14,19.5,0.5572886467,0,6
303,0,101,13,23.5,0.8467469215,0,4
303,0,101,2,21.5,0.9651999474,0,4
303,0,101,16,26.5,1.2312011719,0,3
303,0,101,18,28.5,1.9140863419,0,2
303,0,101,12,24,1.30651474,0,5
303,0,101,4,28.5,1.9140863419,0,3
305,0,101,1,24,1.3559398651,0,2
305,0,101,18,19.5,0.5293693542,0,4
305,0,101,4,21.5,0.8500814438,0,2
305,0,101,2,19.5,0.475826025,0,4
305,0,101,13,19.5,0.5572886467,0,5
305,0,101,12,25.5,1.8341827393,0,2
305,0,101,19,25,1.2109794617,0,3
305,0,101,9,25,1.259522438,0,3
305,0,101,5,21,0.9052329063,0,3
305,0,101,15,23.5,0.9260230064,0,3
305,0,101,10,21.5,1.0461616516,0,5
305,0,101,3,24,1.118229866,0,3
305,0,101,16,26,1.6904983521,0,4
305,0,101,7,26.5,1.8429403305,0,2
305,0,101,6,17,0.4421505928,0,3
305,0,101,8,21.5,0.4389438629,0,6
305,0,101,14,25.5,1.3345518112,0,1
305,0,101,11,25.5,1.8341827393,0,3
586,0,101,19,23,0.6850967407,0,2
586,0,101,2,26,1.0209493637,0,1
586,0,101,17,22.5,0.7755222321,0,5
586,0,101,16,21.5,0.4389438629,0,4
586,0,101,1,23,0.7920069695,0,4
586,0,101,7,26.5,1.2816162109,0,3
586,0,101,14,22.5,1.2269639969,0,5
586,0,101,5,18,0.4661765099,0,5
586,0,101,4,16.5,0.3447034359,0,5
586,0,101,18,24,1.1638889313,0,5
586,0,101,6,24.5,1.0951747894,0,3
586,0,101,12,23,0.4956352711,0,4
586,0,101,20,24,1.0297365189,0,3
586,0,101,9,24,1.1638889313,0,3
586,0,101,11,21.5,0.7775526047,0,3
586,0,101,8,25.5,1.1385002136,0,2
586,0,101,10,22,0.8690667152,0,4
586,0,101,13,10.5,0.0740735531,0,6
587,0,101,5,24,1.2580318451,0,3
587,0,101,7,23,1.2070178986,0,3
587,0,101,11,26.5,1.2816162109,0,3
587,0,101,13,25.5,0.9159417152,0,4
587,0,101,4,20,0.514228344,0,3
587,0,101,8,21.5,0.925983429,0,4
587,0,101,17,25,0.9829788208,0,3
587,0,101,10,23.5,1.1403436661,0,4
587,0,101,19,24.5,1.1874341965,0,3
587,0,101,1,27,1.4656152725,0,3
587,0,101,14,26.5,1.4936714172,1,3
587,0,101,6,23.5,0.8467469215,0,4
587,0,101,12,23,1.0730419159,0,4
587,0,101,9,19,0.5718121529,0,5
587,0,101,16,24.5,1.3330316544,0,3
587,0,101,18,24.5,1.2350053787,0,2
587,0,101,20,24.5,0.8813443184,0,2
587,0,101,3,20,0.8637318611,0,4
587,0,101,15,19,0.6005058289,0,3
312,0,101,3,20.5,0.7095837593,0,5
312,0,101,7,26,1.3600578308,0,5
312,0,101,16,23,0.7920069695,0,2
312,0,101,17,15,0.2325857878,0,4
312,0,101,6,13,0.1805720329,0,4
312,0,101,20,22,0.5325074196,0,5
312,0,101,1,24,1.0297365189,0,3
312,0,101,19,26,1.5206890106,0,4
312,0,101,18,18.5,0.3388588428,0,4
312,0,101,13,25.5,1.0464754105,0,2
312,0,101,15,16,0.2624759674,0,4
312,0,101,14,17.5,0.3635516167,0,5
312,0,101,4,18,0.5985641479,0,4
312,0,101,10,23,1.4993305206,0,4
312,0,101,5,22.5,0.739777565,0,3
312,0,101,9,24.5,0.72757864,0,4
312,0,101,11,23,1.0301876068,0,6
312,0,101,12,26.5,1.3855648041,0,3
312,0,101,8,22,0.5325074196,1,5
325,0,101,2,26,1.8088035583,0,3
325,0,101,4,25.5,1.2840385437,0,3
325,0,101,7,21,0.380095005,0,4
325,0,101,9,22,0.6567754745,0,4
325,0,101,14,17.5,0.2314089537,0,4
325,0,101,20,22,1.2457532883,0,4
325,0,101,10,26.5,1.4936714172,0,2
325,0,101,3,24.5,1.1408243179,0,5
325,0,101,16,15.5,0.3851356506,1,3
325,0,101,17,29,1.6922636032,0,4
325,0,101,1,24,1.0735120773,0,4
325,0,101,11,24.5,1.1408243179,0,4
325,0,101,19,16,0.2976224422,0,5
325,0,101,13,25,1.259522438,0,3
325,0,101,8,23.5,1.9215784073,0,2
325,0,101,5,21,0.6601686478,0,3
325,0,101,12,27.5,1.4365787506,0,3
325,0,101,15,26.5,1.1818246841,0,4
325,0,101,18,24,1.0735120773,0,3
325,0,101,6,23,1.0301876068,0,4
595,0,101,9,18.5,0.6436448097,0,5
595,0,101,5,24,0.9040560722,0,3
595,0,101,6,25.5,1.2345256805,0,2
595,0,101,3,28,1.7558879852,0,2
595,0,101,17,20,0.7931251526,0,5
595,0,101,15,24,0.7134180069,0,3
595,0,101,8,17,0.7392287254,0,4
595,0,101,1,20,0.542078495,0,6
595,0,101,13,26,1.1127386093,0,3
595,0,101,18,27.5,1.8481082916,0,3
595,0,101,4,25,1.8582086563,0,4
595,0,101,14,21.5,0.8133950233,0,3
595,0,101,16,26.5,1.2312011719,0,2
595,0,101,2,23,0.8677916527,0,3
595,0,101,12,28.5,1.7866411209,0,4
595,0,101,20,29,1.5130987167,0,1
595,0,101,7,27,0.8809914589,0,3
595,0,101,11,23.5,0.8859238625,0,5
595,0,101,10,23.5,1.0518493652,0,4
597,0,101,16,26,1.2580709457,0,2
597,0,101,20,30,1.878900528,0,1
597,0,101,2,23,0.9471850395,0,4
597,0,101,7,22.5,1.0085248947,0,5
597,0,101,10,29,1.8173942566,0,3
597,0,101,3,24.5,1.3330316544,0,3
597,0,101,8,26,1.5206890106,0,2
597,0,101,4,16,0.5358023643,0,3
597,0,101,1,26,1.5206890106,0,1
597,0,101,14,27.5,2.0406589508,0,2
597,0,101,11,23,0.9070372581,0,4
597,0,101,5,23,0.6850967407,0,4
597,0,101,9,27,2.0041675568,0,1
597,0,101,19,25.5,1.7161521912,0,1
597,0,101,18,29.5,1.5981988907,0,1
597,0,101,15,24.5,0.9639935493,0,1
597,0,101,17,24,0.86404562,0,1
597,0,101,12,29,1.631403923,0,3
597,0,101,6,24.5,1.0067596436,0,2
597,0,101,13,20,0.7256565094,0,4
598,0,101,8,27,1.1060504913,0,3
598,0,101,14,25,1.2109794617,0,3
598,0,101,11,24.5,0.72757864,0,3
598,0,101,1,20,0.5707135201,0,5
598,0,101,7,22,1.1124248505,0,4
598,0,101,10,22.5,0.8496594429,0,5
598,0,101,19,19,0.5438632965,0,3
598,0,101,6,20.5,0.6452527046,0,3
598,0,101,20,19,0.6005058289,0,2
