site,block,female,male,height,rust,volume
3,10,C10035,0,11.4,0,15.2
3,10,C10036,0,9.2,0,5.97
3,10,C10037,0,12.9,0,12.5
3,10,C10038,0,17.4,1,38.32
3,10,C10039,0,17.5,0,36.35
3,10,C10040,0,15.4,0,23.79
3,10,C10041,0,17,0,35.41
3,10,C10042,0,11.9,0,16.81
3,10,C10043,0,15.4,0,30.55
3,10,C10044,0,12.5,0,16.34
3,10,C10045,0,13.4,0,25.47
3,10,C10046,0,16,0,26.25
3,10,C10047,0,13.6,0,20.04
3,10,C10048,0,10.4,1,11.53
3,10,C10756,0,15.9,0,29.6
3,10,C17100,0,13.3,0,22.39
3,10,C10050,0,13.8,0,18.96
3,10,C10051,0,14.2,0,22.2
3,10,C10052,0,11.1,0,8.94
3,10,C10053,0,13.1,0,15.81
3,10,C10054,0,14.7,0,18.62
3,10,C10055,0,10.8,1,11.02
3,10,C10056,0,13.2,0,19.55
3,10,C10057,0,17.3,1,54.98
3,10,C10058,0,11.6,0,10.74
3,10,C10059,0,14.7,1,27.62
3,10,C10060,0,11.5,1,11.51
3,10,c10061,0,15.3,1,26.9
3,10,C10062,0,13.1,0,18.17
3,10,C10063,0,16.4,0,32.32
3,10,C10064,0,15.4,1,23.79
3,10,C10065,0,13.2,0,22.24
3,10,C10066,0,12.1,0,11.94
3,10,C10067,0,14.1,0,22.07
3,10,C10068,0,13.6,0,25.8
3,10,C10069,0,13.4,0,21.14
3,10,C10070,0,12.1,1,11.06
3,10,C10071,0,11,0,9.61
3,10,C10072,0,11.9,0,12.71
3,10,C10073,0,15.2,1,19.14
3,10,C10074,0,15.5,0,32.59
3,11,C1001,0,15.7,0,29.27
3,11,C1002,0,14.5,0,25.67
3,11,C1003,0,13.5,0,21.27
3,11,C1004,0,14.1,0,16.76
3,11,C1005,0,15.2,0,32.02
3,11,C1006,0,13,0,12.58
3,11,C1007,0,12,0,15.82
3,11,C1008,0,15.3,0,28.61
3,11,C1009,0,13.4,0,13.88
3,11,C10010,0,13.1,0,19.43
3,11,C10011,0,16.3,0,36.11
3,11,C10012,0,15.7,0,32.96
3,11,C10013,0,14.9,0,15.06
3,11,C10014,0,16.5,0,38.61
3,11,C10015,0,13.6,0,15.13
3,11,C10016,0,12,0,12.79
3,11,C10017,0,15,0,29.85
3,11,C10018,0,10.3,0,13.15
3,11,C10020,0,14.7,0,18.62
3,11,C10021,0,14.4,0,23.96
3,11,C10022,0,9.8,0,10.31
3,11,C10023,0,14,0,14.35
3,11,C10024,0,13.2,1,18.28
3,11,C10025,0,14.9,0,20.2
3,11,C10026,0,12.4,0,14.1
3,11,C10027,0,15.4,0,32.4
3,11,C10028,0,15.3,1,23.66
3,11,C10029,0,15.1,0,24.96
3,11,C10030,0,14.8,0,24.53
3,11,C10031,0,12.9,0,14.53
3,11,C10032,0,15.3,0,30.38
3,11,C10033,0,14.1,1,16.76
3,11,C10034,0,12.1,1,12.86
3,11,C10035,0,14.6,0,30.89
3,11,C10036,0,15.4,0,27.05
3,11,C10037,0,15.4,0,36.26
3,11,C10038,0,13.2,1,15.9
3,11,C10039,0,15.4,1,25.39
3,11,C10040,0,15.6,1,32.77
3,11,C10041,0,14.3,0,30.32
3,11,C10043,0,14.5,0,25.67
3,11,C10044,0,14.2,0,20.78
3,11,C10045,0,11.8,0,16.7
3,11,C10046,0,11.1,1,13.91
3,11,C10047,0,16.1,0,42.05
3,11,C10048,0,14.3,0,25.36
3,11,C10756,0,17.7,0,21.74
3,11,C17100,0,10.8,0,9.49
3,11,C10049,0,12.3,0,13.02
3,11,C10050,0,12.3,1,13.02
3,11,C10051,0,10,0,8.39
3,11,C10052,0,14.8,1,22.99
3,11,C10053,0,15.5,0,32.59
3,11,C10054,0,16.6,0,34.66
3,11,C10055,0,14.2,1,23.67
3,11,C10056,0,13.1,0,13.65
3,11,C10057,0,14.8,0,21.51
3,11,C10058,0,12.8,1,15.52
3,11,C10059,0,14.7,1,31.08
3,11,C10060,0,11.9,0,12.71
3,11,C10062,0,15.6,0,29.1
3,11,C10064,0,13.5,1,19.92
3,11,C10065,0,10.8,1,10.23
3,11,C10066,0,13.6,1,21.4
3,11,C10067,0,14.9,0,33.3
3,11,C10068,0,15.3,0,23.66
3,11,C10069,0,14.5,1,25.67
3,11,C10070,0,12.9,0,20.47
3,11,C10071,0,14.2,1,14.51
3,11,C10073,0,14.8,0,22.99
3,11,C10074,0,14.1,1,20.65
3,12,C1001,0,15.6,0,43.02
3,12,C1002,0,13.3,0,16
3,12,C1003,0,12,0,18.08
3,12,C1004,0,14.7,0,21.39
3,12,C1005,0,16,0,33.53
3,12,C1006,0,16,1,27.97
3,12,C1007,0,14.4,1,21.02
3,12,C1008,0,11.7,0,12.55
3,12,C1009,0,14,0,19.19
3,12,C10010,0,13.4,0,23.98
3,12,C10011,0,15.8,0,22.74
3,12,C10012,0,16.8,0,35.04
3,12,C10013,0,16.6,0,38.83
3,12,C10014,0,16.4,0,28.59
3,12,C10015,0,11.9,0,15.72
3,12,C10016,0,13.4,0,14.96
3,12,C10017,0,14.6,0,29.14
3,12,C10018,0,16.1,0,28.13
3,12,C10020,0,17.3,0,38.12
3,12,C10021,0,13.1,0,18.17
3,12,C10022,0,13.1,0,18.17
3,12,C10023,0,11.4,1,10.62
3,12,C10024,0,14.6,0,18.52
3,12,C10025,0,16.9,0,35.22
3,12,C10026,0,16.8,0,31.08
3,12,C10027,0,15.5,0,27.2
3,12,C10028,0,12.9,0,17.94
3,12,C10029,0,16.3,0,26.68
3,12,C10030,0,12.6,0,17.61
3,12,C10031,0,13.9,1,23.24
3,12,C10032,0,14.3,0,23.82
3,12,C10033,0,12,1,10.17
3,12,C10034,0,15.3,1,34.1
3,12,C10035,0,16.5,0,36.51
3,12,C10036,0,16.9,1,31.25
3,12,C10037,0,16,0,27.97
3,12,C10038,0,16.9,0,46.33
3,12,C10039,0,16.9,0,35.22
3,12,C10040,0,14.4,1,23.96
3,12,C10041,0,14.3,0,25.36
3,12,C10042,0,13,0,20.61
3,12,C10043,0,11.7,0,10.81
3,12,C10044,0,16,1,27.97
3,12,C10045,0,14.8,0,26.13
3,12,C10046,0,14.3,0,25.36
3,12,C10047,0,14.7,0,22.86
3,12,C10048,0,13,1,13.57
3,12,C10756,0,17.5,0,28.39
3,12,C17100,0,12.6,0,13.26
3,12,C10049,0,14.6,1,22.73
3,12,C10050,0,16.2,0,31.97
3,12,C10051,0,12.1,0,11.06
3,12,C10052,0,14.5,0,25.67
3,12,C10053,0,15.9,1,15.84
3,12,C10054,0,15.2,0,30.2
3,12,C10055,0,12.4,1,10.4
3,12,C10056,0,14,0,14.35
3,12,C10057,0,12.2,0,13.92
3,12,C10058,0,11.2,1,16.02
3,12,C10059,0,15.4,0,32.4
3,12,C10060,0,15.1,0,23.39
3,12,c10061,0,13.8,0,26.13
3,12,C10062,0,10.1,1,7.83
3,12,C10063,0,16.6,0,34.66
3,12,C10064,0,13.5,1,18.62
3,12,C10065,0,11.8,0,12.63
3,12,C10066,0,15,1,26.44
3,12,C10067,0,15.4,1,28.77
3,12,C10068,0,13,0,10.74
3,12,C10069,0,12.8,1,16.65
3,12,C10070,0,14.3,0,22.33
3,12,C10071,0,13.3,1,21
3,12,C10072,0,13.8,0,16.47
3,12,C10073,0,10.6,1,5.89
3,12,C10074,0,14.1,1,26.63
3,13,C1001,0,15.6,0,27.36
3,13,C1002,0,14.2,0,31.89
3,13,C1003,0,14.2,1,23.67
3,13,C1004,0,15.3,0,30.38
3,13,C1005,0,13.5,0,21.27
3,13,C1006,0,15.3,0,34.1
3,13,C1007,0,14.5,0,30.7
3,13,C1008,0,14.3,0,35.79
3,13,C1009,0,15.4,0,28.77
3,13,C10010,0,13.2,0,19.55
3,13,C10011,0,16.6,0,36.71
3,13,C10012,0,15.8,0,35.1
3,13,C10014,0,14.2,0,31.89
3,13,C10015,0,15.7,0,38.97
3,13,C10016,0,15.3,0,36.05
3,13,C10018,0,14.4,0,27.12
3,13,C10020,0,15.7,1,43.28
3,13,C10021,0,13.4,0,23.98
3,13,C10022,0,13.1,0,19.43
3,13,C10023,0,10.9,0,13.72
3,13,C10024,0,13.8,0,20.29
3,13,C10025,0,11.2,1,18.22
3,13,C10026,0,16.4,0,49.82
3,13,C10027,0,15.5,0,40.61
3,13,C10028,0,13.9,0,27.91
3,13,C10029,0,15.5,0,30.73
3,13,C10030,0,12.7,0,17.72
3,13,C10031,0,15.4,0,23.79
3,13,C10032,0,16.4,0,38.4
3,13,C10033,0,11.1,0,12.97
3,13,C10034,0,12.4,0,16.24
3,13,C10035,0,11.7,0,16.59
3,13,C10036,0,14.6,1,30.89
3,13,C10037,0,11.7,0,15.51
3,13,C10038,0,12.4,0,17.38
3,13,C10039,0,15.4,0,30.55
3,13,C10040,0,15.5,0,25.53
3,13,C10041,0,11.8,0,12.63
3,13,C10042,0,13.2,0,13.73
3,13,C10043,0,14,0,35.11
3,13,C10044,0,15.2,0,22
3,13,C10045,0,15.3,0,42.26
3,13,C10046,0,16.8,0,48.48
3,13,C10047,0,16.5,0,36.51
3,13,C10048,0,14.3,0,32.09
3,13,C10756,0,15.3,0,32.21
3,13,C17100,0,15.5,0,25.53
3,13,C10049,0,15.6,0,34.7
3,13,C10050,0,12.8,0,14.44
3,13,C10051,0,15.7,0,34.9
3,13,C10052,0,12.1,0,18.2
3,13,C10053,0,14.3,0,26.96
3,13,C10054,0,13.7,0,15.22
3,13,C10055,0,12.7,1,16.55
3,13,C10056,0,15.2,0,33.9
3,13,C10057,0,15.3,1,20.66
3,13,C10058,0,12.8,1,13.41
3,13,C10059,0,15.7,1,32.96
3,13,C10060,0,15.8,0,31.26
3,13,c10061,0,13.1,0,26.49
3,13,C10062,0,14.7,0,32.89
3,13,C10063,0,11.8,0,11.73
3,13,C10064,0,14.2,1,22.2
3,13,C10065,0,15.4,0,32.4
3,13,C10066,0,14.4,0,21.02
3,13,C10067,0,12.1,0,13.84
3,13,C10068,0,14.1,0,28.26
3,13,C10069,0,14.1,0,39.21
3,13,C10070,0,14.4,0,28.79
3,13,C10071,0,13.9,0,34.89
3,13,C10072,0,13.6,1,25.8
3,13,C10073,0,12.6,0,15.33
3,13,C10074,0,14.1,0,20.65
3,14,C1001,0,16.8,0,33.03
3,14,C1002,0,14.8,0,33.09
3,14,C1003,0,10.5,0,12.45
3,14,C1004,0,15.5,0,32.59
3,14,C1005,0,14.9,0,33.3
3,14,C1006,0,15,0,45.85
3,14,C1007,0,14.8,0,36.93
3,14,C1008,0,16.8,0,37.11
3,14,C1009,0,13.2,0,13.73
3,14,C10010,0,12.3,0,26.55
3,14,C10011,0,13.8,0,20.29
3,14,C10012,0,15.6,0,38.74
3,14,C10013,0,12.5,0,13.18
3,14,C10014,0,18.3,0,31.51
3,14,C10015,0,13.9,0,23.24
3,14,C10016,0,16.3,0,40.33
3,14,C10017,0,11.3,0,14.1
3,14,C10018,0,12.9,0,21.82
3,14,C10020,0,12.1,1,13.84
3,14,C10021,0,15.4,0,32.4
3,14,C10022,0,14.9,0,26.28
3,14,C10023,0,10.4,0,21.73
3,14,C10024,0,15.7,0,38.97
3,14,C10025,0,9.2,0,6.42
3,14,C10026,0,14.5,0,27.29
3,14,C10027,0,14.8,0,27.78
3,14,C10028,0,14.9,1,31.45
3,14,C10029,0,10.6,0,16.36
3,14,C10030,0,11,0,12
3,14,C10031,0,12.3,0,22.28
3,14,C10032,0,15.8,0,50.5
3,14,C10033,0,15.3,0,38.06
3,14,C10034,0,12.7,0,17.72
3,14,C10035,0,14.5,0,38.21
3,14,C10036,0,15.7,0,34.9
3,14,C10037,0,14.8,1,24.53
3,14,C10038,0,11.2,0,18.22
3,14,C10039,0,13.5,0,22.67
3,14,C10040,0,13.5,1,25.64
3,14,C10041,0,14.1,0,29.95
3,14,C10042,0,14.3,0,23.82
3,14,C10043,0,12,0,21.82
3,14,C10044,0,14.2,0,37.49
3,14,C10045,0,14.7,0,36.7
3,14,C10046,0,14.6,0,30.89
3,14,C10047,0,14.6,0,29.14
3,14,C10048,0,6.3,0,3.98
3,14,C10756,0,14.5,0,24.1
3,14,C17100,0,15.6,1,20.99
3,14,C10049,0,16.3,0,38.19
3,14,C10051,0,13.4,0,28.63
3,14,C10052,0,13.7,0,24.44
3,14,C10053,0,13.7,1,20.16
3,14,C10054,0,14.6,0,29.14
3,14,C10055,0,12.1,0,19.41
3,14,C10056,0,14.5,0,28.97
3,14,C10057,0,13.6,0,24.28
3,14,C10058,0,15.7,1,25.82
3,14,C10059,0,11.2,0,13.06
3,14,C10060,0,13.8,0,20.29
3,14,c10061,0,14.1,0,29.95
3,14,C10062,0,11.4,1,15.2
3,14,C10063,0,11.4,0,10.62
3,14,C10064,0,15.5,0,36.48
3,14,C10065,0,15.1,0,28.28
3,14,C10066,0,15.4,0,30.55
3,14,C10067,0,12.9,0,20.47
3,14,C10068,0,15.2,0,33.9
3,14,C10069,0,15.1,0,35.62
3,14,C10070,0,14.5,0,15.91
3,14,C10071,0,13.4,0,33.75
3,14,C10072,0,15.1,0,37.61
3,14,C10073,0,14.1,0,22.07
3,14,C10074,0,13.1,0,24.98
3,15,C1001,0,17.7,0,50.9
3,15,C1002,0,15.5,1,27.2
3,15,C1003,0,13.8,1,21.67
3,15,C1004,0,16.6,0,25.38
3,15,C1005,0,17.8,0,43.73
3,15,C1006,0,15,1,26.44
3,15,C1007,0,12.3,0,16.13
3,15,C1008,0,13.8,1,20.29
3,15,C1009,0,14.7,1,18.62
3,15,C10010,0,15.1,0,33.7
3,15,C10011,0,14.6,0,24.25
3,15,C10012,0,15.3,0,40.13
3,15,C10013,0,14.6,0,29.14
3,15,C10014,0,10.7,0,9.44
3,15,C10015,0,8.8,0,6.75
3,15,C10016,0,14.7,0,18.62
3,15,C10017,0,17.1,0,33.56
3,15,C10018,0,14.7,0,21.39
3,15,C10020,0,10.3,0,8.54
3,15,C10021,0,12.8,0,20.34
3,15,C10022,0,13.2,1,17.07
3,15,C10023,0,14.3,1,19.53
3,15,C10024,0,12.3,0,18.45
3,15,C10025,0,12.5,1,16.34
3,15,C10026,0,14.7,0,29.32
3,15,C10027,0,13.9,0,24.74
3,15,C10028,0,12.8,1,11.5
3,15,C10029,0,16.4,0,25.11
3,15,C10030,0,11.8,1,14.57
3,15,C10031,0,14.4,0,17.04
3,15,C10032,0,13.9,0,24.74
3,15,C10034,0,15.2,0,30.2
3,15,C10035,0,10.5,0,9.32
3,15,C10036,0,13.2,0,12.72
3,15,C10037,0,15.8,0,27.67
3,15,C10038,0,18.2,0,60.48
3,15,C10039,0,13.3,0,16
3,15,C10040,0,14.7,1,21.39
3,15,C10041,0,13.8,1,31.09
3,15,C10042,0,14.9,0,24.67
3,15,C10043,0,13.9,0,27.91
3,15,C10045,0,12.1,0,12.86
3,15,C10046,0,15.8,0,29.43
3,15,C10047,0,13.2,0,20.87
3,15,C10048,0,12.5,0,19.94
3,15,C10756,0,14.6,0,21.27
3,15,C17100,0,12.3,0,12.08
3,15,C10049,0,16.2,0,44.55
3,15,C10050,0,15.8,1,31.26
3,15,C10051,0,13.2,0,19.55
3,15,C10052,0,13.7,0,18.85
3,15,C10053,0,12.5,1,13.18
3,15,C10054,0,13.7,0,16.38
3,15,C10055,0,12.7,0,21.53
3,15,C10056,0,13.1,1,22.1
3,15,C10057,0,13.4,1,18.51
3,15,C10058,0,12.7,0,12.36
3,15,C10059,0,14,1,21.93
3,15,C10060,0,12.4,0,15.14
3,15,c10061,0,12.3,0,17.27
3,15,C10062,0,13.7,0,20.16
3,15,C10063,0,16.9,0,43.97
3,15,C10064,0,12.7,1,18.94
3,15,C10065,0,15.2,0,28.44
3,15,C10066,0,15.6,0,32.77
3,15,C10067,0,15.1,1,26.59
3,15,C10068,0,15.6,0,24.05
3,15,C10069,0,12.4,0,12.15
3,15,C10070,0,15.7,1,31.08
3,15,C10071,0,14.2,0,22.2
3,15,C10072,0,13.5,1,17.38
3,15,C10073,0,12.3,0,10.34
3,15,C10074,0,14.9,0,33.3
3,16,C1001,0,15.1,0,30.02
3,16,C1002,0,11.6,0,21.21
3,16,C1003,0,14.8,0,31.27
3,16,C1004,0,15.5,0,28.94
3,16,C1005,0,14.2,0,35.57
3,16,C1006,0,13.8,0,27.73
3,16,C1007,0,14.8,0,26.13
3,16,C1008,0,13.5,0,19.92
3,16,C1009,0,12.1,0,17.04
3,16,C10010,0,14.3,0,30.32
3,16,C10011,0,14.8,0,21.51
3,16,C10012,0,14.5,0,30.7
3,16,C10014,0,12.9,0,32.62
3,16,C10015,0,13.9,0,24.74
3,16,C10016,0,13.6,0,20.04
3,16,C10017,0,12.4,0,17.38
3,16,C10018,0,12.2,0,13.92
3,16,C10020,0,16.2,0,31.97
3,16,C10021,0,13.6,1,21.4
3,16,C10022,0,12.9,1,15.62
3,16,C10023,0,12.4,1,28.27
3,16,C10024,0,15.5,0,30.73
3,16,C10025,0,15.5,0,32.59
3,16,C10026,0,13.2,0,25.14
3,16,C10027,0,13.7,0,29.19
3,16,C10028,0,11.8,0,7.91
3,16,C10029,0,14.9,0,24.67
3,16,C10030,0,15.6,0,32.77
3,16,C10031,0,14.2,0,20.78
3,16,C10032,0,14.3,0,23.82
3,16,C10033,0,13.5,0,19.92
3,16,C10034,0,12.5,0,14.18
3,16,C10035,0,16.5,0,63.21
3,16,C10036,0,11.7,0,16.59
3,16,C10037,0,13.4,0,17.27
3,16,C10039,0,16.1,0,26.39
3,16,C10040,0,14.7,0,29.32
3,16,C10041,0,14.8,1,27.78
3,16,C10042,0,14.2,0,25.21
3,16,C10043,0,11.4,0,12.31
3,16,C10044,0,14.1,0,25.05
3,16,C10045,0,14.8,0,26.13
3,16,C10046,0,14.6,0,14.82
3,16,C10047,0,13.6,0,22.82
3,16,C10048,0,13.5,0,22.67
3,16,C10756,0,16,0,21.45
3,16,C17100,0,14.9,0,29.67
3,16,C10049,0,15.4,0,49.31
3,16,C10050,0,14.3,1,15.74
3,16,C10051,0,10.2,0,9.85
3,16,C10052,0,9.7,0,7.1
3,16,C10053,0,15.5,0,44.99
3,16,C10054,0,15.3,1,28.61
3,16,C10055,0,14.1,0,25.05
3,16,C10056,0,14.6,0,29.14
3,16,C10057,0,15.3,0,30.38
3,16,C10058,0,15.5,0,25.53
3,16,C10059,0,15.6,0,40.85
3,16,C10060,0,13.8,0,29.38
3,16,c10061,0,13,0,27.87
3,16,C10062,0,14.6,0,30.89
3,16,C10063,0,14.1,0,22.07
3,16,C10064,0,14.5,1,32.49
3,16,C10065,0,15.3,0,28.61
3,16,C10066,0,14.9,0,23.13
3,16,C10067,0,14.6,0,21.27
3,16,C10068,0,14.6,1,32.69
3,16,C10069,0,12.2,0,17.15
3,16,C10070,0,11,0,14.78
3,16,C10071,0,15.2,0,32.02
3,16,C10072,0,14.8,0,33.09
3,16,C10073,0,15.6,0,27.36
3,16,C10074,0,15.2,1,28.44
3,17,C1001,0,12.7,0,20.21
3,17,C1002,0,14.9,0,29.67
3,17,C1003,0,14.3,1,19.53
3,17,C1004,0,13.2,0,23.67
3,17,C1005,0,13.8,1,17.69
3,17,C1006,0,15.4,0,32.4
3,17,C1007,0,13.1,0,23.51
3,17,C1008,0,13.2,1,19.55
3,17,C1009,0,13.3,1,16
3,17,C10010,0,12.9,0,23.21
3,17,C10011,0,14.2,0,23.67
3,17,C10012,0,15.4,0,34.3
3,17,C10013,0,13.8,0,21.67
3,17,C10014,0,15.5,0,27.2
3,17,C10015,0,14.1,0,20.65
3,17,C10016,0,13.4,0,23.98
3,17,C10017,0,13.8,1,15.31
3,17,C10018,0,14,0,24.9
3,17,C10020,0,14.9,0,31.45
3,17,C10021,0,13.5,0,22.67
3,17,C10022,0,12.9,1,17.94
3,17,C10023,0,12.3,0,16.13
3,17,C10024,0,13.7,0,20.16
3,17,C10025,0,14.5,1,22.6
3,17,C10026,0,15.5,1,38.51
3,17,C10027,0,14.9,0,24.67
3,17,C10028,0,15.5,0,32.59
3,17,C10029,0,16.5,0,38.61
3,17,C10030,0,11.8,0,13.58
3,17,C10031,0,12.9,0,15.62
3,17,C10032,0,14.4,0,22.46
3,17,C10033,0,15.2,0,30.2
3,17,C10034,0,11.5,1,15.3
3,17,C10035,0,13.7,0,18.85
3,17,C10036,0,12.1,0,13.84
3,17,C10037,0,15.6,0,32.77
3,17,C10038,0,15.5,0,32.59
3,17,C10039,0,15.4,0,28.77
3,17,C10040,0,14.7,1,34.77
3,17,C10041,0,14.2,1,16.85
3,17,C10042,0,14.4,0,30.51
3,17,C10043,0,13.4,0,23.98
3,17,C10044,0,14.1,0,28.26
3,17,C10045,0,11.9,0,20.39
3,17,C10046,0,13.5,0,27.2
3,17,C10047,0,13.2,0,26.67
3,17,C10048,0,13.2,0,20.87
3,17,C10756,0,13.8,1,31.09
3,17,C17100,0,14.5,0,30.7
3,17,C10049,0,13.2,0,15.9
3,17,C10050,0,14.9,0,29.67
3,17,C10051,0,15.7,0,52.64
3,17,C10052,0,10.8,0,10.23
3,17,C10053,0,12.1,0,18.2
3,17,C10054,0,10.3,0,14.06
3,17,C10055,0,11.2,1,17.1
3,17,C10056,0,12.7,0,17.72
3,17,C10057,0,12.9,1,27.68
3,17,C10058,0,14.7,0,19.98
3,17,C10059,0,12.1,1,15.92
3,17,C10060,0,15.2,0,32.02
3,17,c10061,0,13.3,0,22.39
3,17,C10062,0,12.8,0,27.5
3,17,C10063,0,14.9,0,26.28
3,17,C10064,0,13.8,1,16.47
3,17,C10065,0,10.1,0,10.52
3,17,C10066,0,11.1,1,12.97
3,17,C10067,0,12.8,1,17.83
3,17,C10068,0,14.8,1,22.99
3,17,C10069,0,13.5,0,32.2
3,17,C10070,0,13.1,0,26.49
3,17,C10071,0,11.9,0,17.96
3,17,C10072,0,15.5,0,38.51
3,17,C10073,0,14.4,1,19.64
3,17,C10074,0,16.5,0,38.61
3,18,C1001,0,16.2,0,33.9
3,18,C1002,0,9.5,0,7.02
3,18,C1003,0,12.5,1,12.22
3,18,C1004,0,12.7,1,13.33
3,18,C1005,0,14.3,1,25.36
3,18,C1006,0,14.7,0,24.39
3,18,C1007,0,13.4,1,18.51
3,18,C1008,0,14.4,0,27.12
3,18,C1009,0,13.2,0,18.28
3,18,C10010,0,13.3,1,12.79
3,18,C10011,0,14.3,0,26.96
3,18,C10012,0,14.4,0,19.64
3,18,C10013,0,13.9,0,23.24
3,18,C10014,0,14.3,0,15.74
3,18,C10015,0,14.3,1,22.33
3,18,C10016,0,13.4,1,21.14
3,18,C10017,0,15.7,0,29.27
3,18,C10018,0,14.3,1,28.61
3,18,C10020,0,15.7,0,36.9
3,18,C10021,0,14.8,0,26.13
3,18,C10022,0,12.3,1,15.05
3,18,C10023,0,11.8,1,11.73
3,18,C10024,0,10.5,0,7.41
3,18,C10025,0,12.7,0,13.33
3,18,C10026,0,14.5,0,22.6
3,18,C10027,0,13.7,1,16.38
3,18,C10028,0,15.4,0,27.05
3,18,C10029,0,15.3,0,26.9
3,18,C10030,0,11.1,0,11.23
3,18,C10031,0,14.2,0,19.41
3,18,C10032,0,13.7,0,21.53
3,18,C10033,0,14.8,0,31.27
3,18,C10034,0,11.9,1,14.67
3,18,C10035,0,10.7,1,7.48
3,18,C10036,0,14.5,1,21.15
3,18,C10037,0,16.2,0,40.1
3,18,C10038,0,15.7,0,32.96
3,18,C10039,0,15.4,0,28.77
3,18,C10040,0,15.8,0,45.79
3,18,C10041,0,15.7,0,32.96
3,18,C10042,0,11.5,0,12.39
3,18,C10043,0,10.2,0,9.85
3,18,C10044,0,14.3,0,22.33
3,18,C10045,0,12.3,0,11.19
3,18,C10046,0,12.1,1,11.94
3,18,C10047,0,12.6,0,16.44
3,18,C10048,0,15,0,23.26
3,18,C10756,0,16.5,0,30.59
3,18,C17100,0,14.3,0,37.73
3,18,C10049,0,15.1,1,30.02
3,18,C10050,0,15.2,0,26.74
3,18,C10051,0,12.8,1,19.06
3,18,C10052,0,13.6,1,18.73
3,18,C10053,0,13.2,0,18.28
3,18,C10054,0,13.4,0,18.51
3,18,C10055,0,11.9,0,13.66
3,18,C10056,0,15.5,0,27.2
3,18,C10057,0,15.4,0,28.77
3,18,C10058,0,14,0,20.53
3,18,C10059,0,14.8,0,21.51
3,18,C10060,0,14.9,1,26.28
3,18,c10061,0,15.3,0,22.13
3,18,C10062,0,16.7,0,34.85
3,18,C10063,0,13.4,0,18.51
3,18,C10064,0,11,0,10.36
3,18,C10065,0,14.9,0,33.3
3,18,C10066,0,11.1,0,11.23
3,18,C10067,0,14.7,1,27.62
3,18,C10068,0,13.7,0,22.96
3,18,C10069,0,13.8,0,21.67
3,18,C10070,0,15.4,1,28.77
3,18,C10071,0,15.1,0,21.88
3,18,C10072,0,13.5,1,21.27
3,18,C10073,0,13.4,1,12.86
3,18,C10074,0,13.2,1,19.55
3,19,C1001,0,13.9,0,17.79
3,19,C1002,0,16.5,0,38.61
3,19,C1003,0,12.2,0,13.92
3,19,C1004,0,15.8,0,27.67
3,19,C1005,0,13.2,1,23.67
3,19,C1006,0,17,1,27.68
3,19,C1007,0,13.3,0,19.67
3,19,C1008,0,15.3,1,26.9
3,19,C1009,0,14.3,0,22.33
3,19,C10010,0,14.4,0,27.12
3,19,C10011,0,15.7,1,32.96
3,19,C10012,0,15.4,0,22.25
3,19,C10013,0,15.8,0,33.15
3,19,C10014,0,16.5,0,32.5
3,19,C10015,0,14.7,0,25.97
3,19,C10016,0,13.6,0,16.28
3,19,C10017,0,15,0,24.82
3,19,C10018,0,13.3,0,22.39
3,19,C10020,0,13.4,0,16.09
3,19,C10021,0,15.3,0,25.25
3,19,C10022,0,11.8,0,7.91
3,19,C10023,0,11.3,1,14.1
3,19,C10024,0,15.6,0,22.49
3,19,C10025,0,12,1,11.87
3,19,C10026,0,15.3,0,25.25
3,19,C10027,0,11.1,1,8.94
3,19,C10028,0,13.8,0,24.59
3,19,C10029,0,14.6,0,27.45
3,19,C10030,0,13,0,12.58
3,19,C10031,0,14.5,1,25.67
3,19,C10032,0,14.2,1,22.2
3,19,C10033,0,14.4,0,28.79
3,19,C10034,0,12.3,0,11.19
3,19,C10035,0,13.5,0,16.19
3,19,C10036,0,11.8,0,10.06
3,19,C10037,0,16.5,0,28.74
3,19,C10038,0,15.6,0,27.36
3,19,C10039,0,14.8,0,33.09
3,19,C10040,0,14.7,0,25.97
3,19,C10041,0,13.8,1,26.13
3,19,C10042,0,13.8,0,18.96
3,19,C10043,0,13.6,0,17.48
3,19,C10045,0,10.5,0,8.64
3,19,C10046,0,16.7,1,32.85
3,19,C10047,0,14.3,0,20.9
3,19,C10048,0,12.3,0,16.13
3,19,C10756,0,16.3,1,32.14
3,19,C17100,0,15.5,0,32.59
3,19,C10049,0,15.5,0,32.59
3,19,C10050,0,15.8,0,41.33
3,19,C10051,0,14.3,1,20.9
3,19,C10052,0,13.2,1,22.24
3,19,C10053,0,14.8,0,21.51
3,19,C10054,0,13.3,0,18.4
3,19,C10055,0,13.2,0,19.55
3,19,C10056,0,18.2,0,37.67
3,19,C10057,0,15.3,0,38.06
3,19,C10058,0,13,0,13.57
3,19,C10059,0,13.9,0,21.8
3,19,C10060,0,15.4,1,30.55
3,19,c10061,0,12.8,1,10.63
3,19,C10062,0,14.5,0,19.75
3,19,C10063,0,13.5,0,17.38
3,19,C10064,0,14.5,1,27.29
3,19,C10065,0,15.6,0,27.36
3,19,C10066,0,14.2,0,20.78
3,19,C10067,0,17.4,0,47.6
3,19,C10068,0,11.7,0,10.81
3,19,C10069,0,16.4,0,28.59
3,19,C10070,0,14.4,0,28.79
3,19,C10071,0,13,0,16.86
3,19,C10072,0,15.2,0,33.9
3,19,C10073,0,16.7,0,30.92
